         *         *         *    60.830         *         *    51.202     3.164    51.345     3.192     0.079     0.148     0.744     0.003     0.026     3.000
    74.590    71.100    76.640    82.700    87.700    85.920    71.586     3.122    71.581     3.125     0.998     0.000     0.002     0.000     0.000     1.000
    52.750    69.480         *         *         *         *    58.895     3.351    59.530     3.990     0.541     0.028     0.426     0.001     0.003     1.000
    48.240    55.280         *         *         *         *    50.359     2.992    50.402     3.287     0.105     0.216     0.635     0.032     0.012     3.000
         *         *         *    62.110         *    67.500    52.235     3.105    52.167     3.127     0.046     0.058     0.893     0.000     0.003     3.000
         *         *         *    50.430    54.420    60.700    44.182     2.784    46.347     2.059     0.000     0.603     0.395     0.001     0.000     2.000
         *         *         *    66.460         *         *    55.510     3.311    55.664     2.884     0.278     0.039     0.654     0.000     0.028     3.000
         *         *         *    47.250         *         *    42.734     2.039    41.954     2.282     0.001     0.636     0.176     0.184     0.004     2.000
    47.270    47.980    49.510    53.690    61.730    60.570    45.916     3.342    45.389     3.598     0.002     0.172     0.826     0.000     0.000     3.000
         *         *         *    41.070         *         *    39.797     1.236    37.213     2.620     0.000     0.489     0.036     0.474     0.001     2.000
    54.330    56.620    61.160    58.090         *    59.950    53.097     2.099    52.015     2.861     0.002     0.492     0.505     0.002     0.000     3.000
         *         *         *    51.560         *    43.160    46.581     0.153    49.852    -0.980     0.000     0.354     0.003     0.642     0.000     4.000
         *         *         *    69.980         *    64.050    55.704     2.704    55.517     2.771     0.047     0.075     0.878     0.000     0.000     3.000
    26.140    31.320    42.620    44.380         *         *    32.257     3.599    32.703     3.182     0.000     0.768     0.171     0.026     0.035     2.000
         *         *         *    75.900    75.690    81.030    62.376     3.593    62.109     3.717     0.880     0.000     0.110     0.000     0.010     1.000
         *         *         *    60.900    63.180    70.820    51.307     3.282    51.487     3.227     0.041     0.030     0.919     0.000     0.009     3.000
    48.770    61.100    61.940    61.890         *         *    53.517     3.196    53.576     3.052     0.167     0.059     0.771     0.000     0.003     3.000
         *         *         *    52.570    53.590    50.780    45.055     1.953    44.853     1.998     0.000     0.881     0.067     0.051     0.000     2.000
         *         *         *    51.100         *         *    44.833     2.489    44.908     2.071     0.003     0.560     0.353     0.076     0.009     2.000
    41.740         *         *         *         *         *    43.681     2.709    44.944     3.738     0.027     0.403     0.405     0.139     0.026     3.000
    29.490    28.470    44.650    40.690    33.070    36.770    34.873     0.311    34.990     0.261     0.000     0.019     0.000     0.981     0.000     4.000
    57.010         *    61.700    66.540    71.670    68.140    56.873     2.993    57.266     2.794     0.161     0.004     0.834     0.000     0.000     3.000
    49.230    49.750    43.090    55.750    49.700    53.910    45.480     1.779    45.303     1.853     0.000     0.948     0.015     0.037     0.000     2.000
    50.820    54.040    58.290         *    55.550         *    50.328     1.931    50.912     1.533     0.000     0.721     0.268     0.010     0.000     2.000
         *         *         *    52.660    58.480         *    46.167     2.943    44.327     3.679     0.002     0.406     0.585     0.002     0.004     3.000
         *         *         *    54.750    57.160    59.320    46.665     2.664    49.228     1.805     0.001     0.530     0.467     0.001     0.000     2.000
         *         *         *    76.070    80.050    76.600    64.137     3.422    63.818     3.551     0.900     0.000     0.097     0.000     0.003     1.000
    48.760    44.890    52.990    59.620    65.490         *    47.714     3.732    47.851     3.647     0.070     0.017     0.908     0.000     0.005     3.000
    69.680    65.680    70.320    74.750    76.470    77.700    64.338     3.073    63.744     3.399     0.737     0.000     0.263     0.000     0.000     1.000
    54.850         *    66.910    72.520    73.890    75.380    58.354     3.753    57.754     4.057     0.759     0.000     0.240     0.000     0.001     1.000
         *         *         *    64.450    68.460    70.550    55.113     3.129    55.719     2.913     0.133     0.010     0.850     0.000     0.008     3.000
         *         *         *    76.990    80.300    84.870    65.721     3.531    65.809     3.521     0.969     0.000     0.020     0.000     0.010     1.000
    54.220    52.140         *         *         *         *    51.536     2.650    51.570     3.156     0.094     0.243     0.600     0.059     0.004     3.000
         *         *         *    53.940         *         *    46.542     2.767    46.059     3.569     0.010     0.437     0.505     0.034     0.014     3.000
         *         *         *    64.140    69.440    69.870    55.392     3.119    56.033     2.888     0.142     0.009     0.841     0.000     0.007     3.000
    44.200    48.800         *         *         *         *    45.748     2.794    46.014     3.640     0.029     0.372     0.492     0.086     0.020     3.000
    39.440    43.630    50.990    52.130    50.540    45.200    42.303     2.055    42.121     2.131     0.000     0.953     0.011     0.036     0.000     2.000
         *         *         *    46.950    52.660    55.430    42.492     2.452    43.111     2.239     0.000     0.854     0.135     0.011     0.000     2.000
    48.870    58.050         *         *    61.060         *    50.853     2.870    50.449     3.160     0.011     0.194     0.795     0.000     0.000     3.000
         *         *         *    58.050    62.090         *    49.372     3.156    48.888     3.361     0.015     0.149     0.827     0.000     0.009     3.000
         *         *         *    49.880    67.890    68.710    47.888     3.955    49.701     3.454     0.053     0.016     0.845     0.000     0.086     3.000
         *         *         *    51.740         *    53.390    44.476     2.158    44.597     2.058     0.000     0.834     0.127     0.038     0.000     2.000
    52.480    49.330    60.970         *         *         *    51.041     3.111    50.975     3.242     0.104     0.167     0.712     0.008     0.009     3.000
    58.670    57.330    63.450    62.620    62.560    58.840    55.705     1.761    57.118     1.075     0.001     0.544     0.455     0.000     0.000     2.000
         *         *         *    58.640    62.430    66.950    49.809     3.233    49.526     3.330     0.016     0.075     0.906     0.000     0.003     3.000
    55.470         *         *         *         *         *    54.443     2.837    54.177     2.954     0.233     0.158     0.565     0.041     0.003     3.000
         *         *         *    56.720    67.270    67.600    51.349     3.326    51.665     3.229     0.050     0.024     0.913     0.000     0.013     3.000
    54.000    49.560         *         *         *         *    50.297     2.478    50.399     3.243     0.062     0.294     0.550     0.091     0.004     3.000
    56.300    69.560    67.830         *         *         *    60.700     3.358    60.783     3.866     0.637     0.011     0.350     0.000     0.002     1.000
         *         *         *    53.160         *         *    46.060     2.697    46.488     1.959     0.007     0.474     0.464     0.043     0.012     2.000
    37.100    34.860    28.660    43.670    37.900         *    36.272     0.467    36.973     0.120     0.000     0.128     0.000     0.872     0.000     4.000
    49.580         *         *    64.120         *         *    51.881     3.376    51.863     3.219     0.167     0.066     0.755     0.000     0.011     3.000
    47.050    48.070    42.290         *         *         *    44.700     1.423    44.067     2.068     0.002     0.490     0.172     0.335     0.001     2.000
         *         *         *    48.380    51.810    62.320    42.530     2.860    44.418     2.227     0.000     0.654     0.344     0.002     0.001     2.000
         *         *         *    61.750    68.500    69.760    54.039     3.201    54.604     3.007     0.109     0.012     0.869     0.000     0.011     3.000
         *         *         *    60.120    65.330    69.220    51.910     3.245    52.119     3.177     0.048     0.026     0.917     0.000     0.009     3.000
         *         *         *    60.540    58.090         *    48.915     2.774    47.306     3.411     0.004     0.346     0.646     0.002     0.001     3.000
         *         *         *    48.440    68.580    71.870    44.120     5.121    50.138     3.486     0.079     0.005     0.624     0.000     0.292     3.000
    37.950    38.360    56.990         *         *         *    40.787     4.413    41.707     4.064     0.016     0.284     0.492     0.010     0.198     3.000
    49.440    62.480    64.950    71.550    73.240    75.570    56.429     4.036    56.009     4.271     0.804     0.000     0.194     0.000     0.002     1.000
         *         *         *    35.720    67.940         *    33.729     6.768    25.312     9.209     0.009     0.036     0.409     0.000     0.546     5.000
         *         *         *    49.550    48.830    41.260    46.810     0.048    50.399    -1.013     0.000     0.322     0.001     0.677     0.000     4.000
         *         *         *    70.280    72.040         *    58.477     3.421    57.352     4.044     0.497     0.002     0.479     0.000     0.023     1.000
    60.560    67.420    69.810    72.810    70.790    74.880    61.586     2.794    62.366     2.365     0.348     0.002     0.651     0.000     0.000     3.000
         *         *         *    53.070    50.900    55.830    44.122     2.200    44.444     2.082     0.000     0.873     0.105     0.023     0.000     2.000
         *         *         *    63.230    60.380         *    50.698     2.919    49.900     3.236     0.013     0.188     0.797     0.001     0.003     3.000
         *         *         *    57.440    52.230         *    46.354     2.116    46.883     1.879     0.000     0.750     0.206     0.044     0.000     2.000
    44.480    61.600    60.650    65.320    64.190    69.980    52.566     3.274    52.714     3.191     0.076     0.008     0.916     0.000     0.000     3.000
