    64.470    69.870    74.240    67.960    78.470         *    63.942     3.362    63.525     3.618     0.171     0.000     0.827     0.000     0.000     0.002     3.000
         *         *         *    60.710    65.230    65.940    51.900     3.094    53.209     2.806     0.753     0.001     0.024     0.042     0.000     0.180     1.000
    50.430    53.700    57.840    51.850         *         *    49.813     2.290    50.209     1.617     0.427     0.000     0.008     0.470     0.036     0.060     4.000
         *         *         *    64.100    65.660         *    53.765     3.044    55.039     2.707     0.756     0.007     0.071     0.031     0.000     0.136     1.000
    52.490    46.480    67.950    79.240         *         *    51.535     6.291    48.551     7.830     0.050     0.590     0.334     0.000     0.000     0.026     2.000
    52.040         *         *         *         *         *    51.814     2.696    52.812     2.844     0.488     0.007     0.143     0.222     0.061     0.079     1.000
    52.410    53.450         *         *         *         *    51.451     2.703    52.069     2.886     0.531     0.007     0.096     0.234     0.045     0.087     1.000
    36.570         *    45.830         *         *         *    39.611     3.124    40.369     2.257     0.085     0.012     0.001     0.471     0.093     0.338     4.000
         *         *         *    55.340    58.820    65.100    46.011     3.455    47.992     3.103     0.481     0.000     0.003     0.168     0.000     0.348     1.000
    35.710    38.340         *    47.010    57.450    60.290    36.101     4.918    35.501     5.117     0.086     0.000     0.000     0.028     0.000     0.886     6.000
    54.290    51.440    61.970    65.460    68.930    68.790    53.998     3.229    55.072     2.802     0.696     0.000     0.165     0.003     0.000     0.136     1.000
    44.470    37.110    33.970    49.460         *         *    39.438     1.810    38.847     2.307     0.022     0.000     0.000     0.653     0.261     0.064     4.000
    48.020    47.170    60.060    55.660    52.840    55.030    48.007     1.808    48.174     1.717     0.073     0.000     0.000     0.920     0.005     0.002     4.000
    51.160         *         *         *         *         *    51.063     2.678    52.263     2.879     0.468     0.008     0.124     0.242     0.068     0.090     1.000
    45.760    48.950    57.910         *         *         *    47.675     3.339    48.750     3.116     0.432     0.030     0.044     0.229     0.011     0.256     1.000
    74.280    75.470    75.440    78.030    79.940    80.640    68.970     2.957    68.446     3.216     0.177     0.000     0.823     0.000     0.000     0.000     3.000
         *         *         *    53.140    64.650    63.140    47.773     3.460    49.969     3.003     0.580     0.001     0.008     0.082     0.000     0.329     1.000
    47.140    59.060    56.420    47.460         *         *    49.509     1.768    49.405     1.637     0.263     0.000     0.002     0.586     0.118     0.030     4.000
         *         *         *    62.770         *         *    52.893     3.163    54.366     2.747     0.636     0.021     0.119     0.085     0.001     0.138     1.000
    47.920    52.090    60.910    64.870    64.940    65.780    51.459     3.250    52.393     2.932     0.752     0.000     0.051     0.011     0.000     0.186     1.000
    44.030    51.600    62.250    61.720    66.370    61.420    50.107     3.370    51.225     3.003     0.708     0.000     0.036     0.015     0.000     0.241     1.000
         *         *         *    75.290    80.550    82.390    64.600     3.618    64.687     3.616     0.036     0.014     0.949     0.000     0.000     0.001     3.000
    44.150    45.160         *         *         *         *    43.968     2.552    43.986     2.014     0.186     0.014     0.009     0.436     0.145     0.210     4.000
         *         *         *    46.130         *    42.670    43.595     0.286    46.308    -0.680     0.001     0.000     0.000     0.324     0.674     0.001     5.000
         *         *         *    64.100    70.590    68.610    56.299     2.958    57.643     2.573     0.762     0.003     0.136     0.006     0.000     0.093     1.000
         *         *         *    51.870    52.750    46.790    44.952     1.578    43.645     1.967     0.015     0.000     0.000     0.830     0.145     0.010     4.000
    70.490    75.400    76.640    77.190    82.850    88.120    69.330     3.312    69.302     3.326     0.010     0.000     0.990     0.000     0.000     0.000     3.000
    54.850    62.450    65.170    64.960    69.150    71.100    57.353     2.827    57.919     2.574     0.818     0.000     0.144     0.004     0.000     0.034     1.000
         *         *         *    60.110    56.750    61.570    47.982     2.746    47.642     3.071     0.432     0.000     0.001     0.406     0.001     0.160     1.000
    48.510    49.090    60.280    53.710    58.790         *    48.649     2.682    48.260     3.059     0.544     0.000     0.003     0.367     0.000     0.086     1.000
    58.500    69.760         *    68.050         *         *    60.745     3.047    60.999     2.345     0.504     0.000     0.479     0.009     0.000     0.008     1.000
    43.270         *         *         *         *         *    44.552     2.706    43.981     2.018     0.233     0.021     0.025     0.379     0.132     0.210     4.000
    64.050    62.040    75.760    74.650         *         *    63.332     3.454    63.176     3.699     0.166     0.001     0.830     0.000     0.000     0.002     3.000
         *         *         *    60.370    70.170    67.890    54.527     3.088    56.114     2.670     0.743     0.004     0.099     0.009     0.000     0.145     1.000
    58.430    64.380    61.420    59.240    66.240         *    56.526     2.504    56.497     2.545     0.891     0.000     0.025     0.071     0.000     0.013     1.000
    41.750         *         *         *         *         *    43.384     2.757    43.034     2.078     0.192     0.024     0.017     0.391     0.142     0.234     4.000
         *         *         *    54.930    55.080    55.170    46.287     2.213    47.578     1.795     0.137     0.000     0.000     0.776     0.010     0.078     4.000
         *         *         *    55.550    66.970    68.540    50.530     3.462    53.070     2.860     0.631     0.008     0.044     0.017     0.000     0.301     1.000
    50.540    46.310    56.010    52.080    61.460         *    47.563     3.096    47.892     3.123     0.588     0.000     0.005     0.219     0.000     0.187     1.000
         *         *         *    46.800    39.000    33.020    41.996    -0.499    42.076    -0.523     0.000     0.000     0.000     0.008     0.992     0.000     5.000
         *         *         *    52.540    66.320    72.240    48.213     3.988    52.570     2.927     0.468     0.045     0.054     0.008     0.000     0.425     1.000
         *         *         *    54.270    63.190         *    47.666     3.476    49.936     3.009     0.536     0.007     0.012     0.110     0.000     0.335     1.000
         *         *         *    82.020         *         *    67.728     3.378    67.849     3.427     0.056     0.008     0.935     0.000     0.000     0.001     3.000
         *         *         *    64.640    68.590    68.710    55.573     2.940    56.778     2.615     0.789     0.002     0.094     0.010     0.000     0.104     1.000
    48.910    50.450    54.220    68.420    67.320    62.000    50.858     3.362    52.018     2.968     0.701     0.000     0.055     0.009     0.000     0.234     1.000
    66.490    76.290    76.360         *    81.330         *    68.205     3.320    68.129     3.375     0.038     0.000     0.962     0.000     0.000     0.000     3.000
         *         *         *    41.330    39.360    48.160    39.428     0.810    43.743    -0.485     0.000     0.000     0.000     0.421     0.577     0.002     5.000
    49.260         *         *         *         *         *    49.446     2.650    51.079     2.955     0.417     0.010     0.088     0.284     0.084     0.116     1.000
    50.640         *         *         *    58.570    79.120    50.020     3.533    52.041     2.970     0.611     0.000     0.058     0.008     0.000     0.323     1.000
    63.890    70.260    68.140    74.800    82.210         *    64.771     3.611    64.716     3.647     0.025     0.000     0.974     0.000     0.000     0.001     3.000
         *         *         *    70.100    67.120         *    57.004     2.907    58.124     2.524     0.756     0.005     0.164     0.012     0.000     0.064     1.000
         *         *         *    52.370    63.860    66.220    46.965     3.688    49.960     3.026     0.523     0.003     0.011     0.051     0.000     0.412     1.000
    56.610         *         *         *    58.410         *    51.742     2.086    52.397     1.482     0.430     0.000     0.001     0.549     0.005     0.015     4.000
    45.460    43.820    43.400    50.200    54.300         *    43.166     2.445    43.887     2.061     0.126     0.000     0.000     0.792     0.003     0.079     4.000
    44.380    46.800    56.550         *    54.980    50.660    46.264     1.923    46.402     1.841     0.063     0.000     0.000     0.930     0.004     0.003     4.000
         *         *         *    59.120    65.930    66.200    51.576     3.174    53.139     2.821     0.730     0.001     0.027     0.035     0.000     0.207     1.000
         *         *         *    70.430         *         *    59.064     3.344    59.685     3.884     0.441     0.026     0.492     0.008     0.000     0.033     3.000
    41.090    50.060    63.470         *    63.580    64.410    47.925     3.707    49.746     3.118     0.554     0.000     0.033     0.013     0.000     0.401     1.000
    65.040         *         *         *         *         *    62.245     3.005    63.604     3.645     0.412     0.000     0.548     0.028     0.005     0.005     3.000
         *         *         *    62.230    60.430    58.250    50.239     2.554    49.541     2.940     0.530     0.000     0.001     0.372     0.001     0.095     1.000
