    48.760    44.890    52.990    59.620    65.490         *    46.503     4.198    45.945     4.372     0.851     0.004     0.145     1.000
    69.680    65.680    70.320    74.750    76.470    77.700    64.605     2.886    64.637     2.877     0.009     0.001     0.990     3.000
    54.850         *    66.910    72.520    73.890    75.380    58.872     3.549    59.512     3.384     0.146     0.001     0.854     3.000
         *         *         *    64.450    68.460    70.550    55.119     3.187    57.171     2.734     0.288     0.007     0.705     3.000
         *         *         *    76.990    80.300    84.870    65.048     3.683    65.414     3.602     0.051     0.000     0.949     3.000
    54.220    52.140         *         *         *         *    51.660     2.628    53.180     2.568     0.321     0.174     0.505     3.000
         *         *         *    53.940         *         *    46.067     2.868    43.128     3.739     0.595     0.167     0.237     1.000
         *         *         *    64.140    69.440    69.870    55.437     3.168    57.380     2.739     0.273     0.007     0.720     3.000
    44.200    48.800         *         *         *         *    45.377     2.947    44.472     3.843     0.645     0.211     0.144     1.000
    39.440    43.630    50.990    52.130    50.540    45.200    43.503     1.561    45.452     0.832     0.377     0.535     0.088     2.000
         *         *         *    46.950    52.660    55.430    41.465     2.736    39.024     3.368     0.711     0.201     0.089     1.000
    48.870    58.050         *         *    61.060         *    51.226     2.731    52.611     2.394     0.351     0.064     0.585     3.000
         *         *         *    58.050    62.090         *    49.183     3.189    45.831     3.994     0.538     0.044     0.417     1.000
         *         *         *    49.880    67.890    68.710    47.816     3.978    45.755     4.440     0.714     0.007     0.279     1.000
         *         *         *    51.740         *    53.390    44.343     2.180    40.427     3.223     0.524     0.326     0.149     1.000
    52.480    49.330    60.970         *         *         *    51.000     3.186    52.579     2.709     0.454     0.077     0.469     3.000
    58.670    57.330    63.450    62.620    62.560    58.840    56.209     1.640    56.198     1.697     0.039     0.133     0.829     3.000
         *         *         *    58.640    62.430    66.950    49.506     3.298    46.173     4.050     0.542     0.025     0.433     1.000
    55.470         *         *         *         *         *    54.911     2.776    56.514     2.784     0.203     0.107     0.690     3.000
         *         *         *    56.720    67.270    67.600    50.854     3.478    47.333     4.267     0.512     0.012     0.476     1.000
    54.000    49.560         *         *         *         *    50.286     2.477    52.063     2.488     0.360     0.232     0.407     3.000
    56.300    69.560    67.830         *         *         *    60.920     3.203    61.116     3.135     0.057     0.005     0.938     3.000
         *         *         *    53.160         *         *    45.542     2.813    42.672     3.700     0.602     0.186     0.212     1.000
    37.100    34.860    28.660    43.670    37.900         *    35.984     0.678    37.102     0.208     0.227     0.769     0.003     2.000
    49.580         *         *    64.120         *         *    51.728     3.512    53.979     2.930     0.475     0.023     0.502     3.000
    47.050    48.070    42.290         *         *         *    44.474     1.482    45.570     0.175     0.372     0.546     0.082     2.000
         *         *         *    48.380    51.810    62.320    40.912     3.292    39.522     3.640     0.828     0.086     0.086     1.000
         *         *         *    61.750    68.500    69.760    53.881     3.297    56.407     2.738     0.354     0.008     0.638     3.000
         *         *         *    60.120    65.330    69.220    51.562     3.362    54.859     2.634     0.463     0.013     0.524     3.000
         *         *         *    60.540    58.090         *    48.805     2.785    45.024     3.727     0.492     0.104     0.405     1.000
         *         *         *    48.440    68.580    71.870    47.466     4.255    45.782     4.631     0.766     0.004     0.230     1.000
    37.950    38.360    56.990         *         *         *    41.274     3.934    41.016     4.124     0.919     0.046     0.034     1.000
    49.440    62.480    64.950    71.550    73.240    75.570    56.594     3.931    57.671     3.633     0.289     0.001     0.710     3.000
         *         *         *    35.720    67.940         *    42.256     4.274    41.650     4.420     0.917     0.009     0.074     1.000
         *         *         *    49.550    48.830    41.260    45.264     0.475    46.598     0.101     0.142     0.826     0.033     2.000
         *         *         *    70.280    72.040         *    59.170     3.221    60.229     2.977     0.150     0.003     0.848     3.000
    60.560    67.420    69.810    72.810    70.790    74.880    61.823     2.729    61.895     2.710     0.020     0.003     0.977     3.000
         *         *         *    53.070    50.900    55.830    43.752     2.294    40.108     3.238     0.568     0.301     0.131     1.000
         *         *         *    63.230    60.380         *    50.943     2.843    53.771     2.225     0.412     0.060     0.528     3.000
         *         *         *    57.440    52.230         *    46.040     2.194    41.906     3.348     0.489     0.310     0.201     1.000
    44.480    61.600    60.650    65.320    64.190    69.980    52.288     3.425    53.855     2.993     0.423     0.007     0.570     3.000
         *         *         *    43.030    40.850    39.160    41.130     0.079    42.003    -0.160     0.096     0.899     0.005     2.000
         *         *         *    60.820    71.230    67.880    54.762     3.242    56.973     2.754     0.310     0.007     0.683     3.000
         *         *         *    62.220    54.650    56.030    49.067     1.949    51.040     1.640     0.349     0.292     0.358     3.000
    45.970         *    62.210    61.220         *         *    50.387     3.697    48.623     4.288     0.579     0.020     0.401     1.000
         *         *         *    64.490    74.540    69.760    57.868     3.190    59.199     2.895     0.186     0.003     0.810     3.000
         *         *         *    52.610    58.360    57.530    45.493     2.872    42.613     3.568     0.630     0.125     0.245     1.000
         *         *         *    53.230         *         *    45.588     2.818    42.713     3.704     0.602     0.184     0.214     1.000
         *         *         *    60.400    63.120         *    50.758     3.141    54.001     2.410     0.464     0.034     0.502     3.000
         *         *         *    52.360         *    47.090    45.512     1.080    47.820     0.343     0.264     0.652     0.085     2.000
         *         *         *    41.110         *         *    39.578     1.377    42.342     0.102     0.415     0.564     0.021     2.000
    58.310    62.040    63.990    65.660    71.340    64.730    58.404     2.523    58.583     2.478     0.052     0.011     0.937     3.000
    48.380    43.040    65.570    68.470    80.570         *    50.561     5.964    50.266     6.055     0.921     0.000     0.079     1.000
         *         *         *    83.380    83.650    84.770    68.151     3.639    68.275     3.612     0.017     0.000     0.983     3.000
    41.080         *    61.940         *         *         *    47.764     4.042    46.777     4.405     0.760     0.025     0.215     1.000
    27.130         *    39.480         *         *         *    33.525     3.062    33.049     3.549     0.842     0.154     0.004     1.000
         *         *         *    69.570    71.190    66.340    58.386     2.737    59.240     2.551     0.121     0.008     0.871     3.000
         *    51.740    66.060    69.150         *         *    54.814     3.697    56.477     3.174     0.359     0.006     0.635     3.000
         *         *         *    59.880         *         *    50.671     3.105    54.254     2.480     0.460     0.062     0.477     3.000
         *         *         *    75.160    73.370         *    61.534     3.194    62.135     3.055     0.085     0.001     0.914     3.000
    64.270    70.910    73.380    79.330    80.970    82.220    65.972     3.518    66.018     3.505     0.012     0.000     0.987     3.000
         *         *         *    44.120         *    41.670    41.907     0.446    43.311     0.024     0.164     0.822     0.014     2.000
    56.590    62.410    65.240    71.140    72.140         *    58.754     3.333    59.183     3.202     0.116     0.002     0.882     3.000
    47.430    45.810    57.330    54.030    61.440    65.910    46.116     3.721    45.365     3.934     0.802     0.011     0.187     1.000
         *         *         *    62.850         *         *    53.190     3.139    55.990     2.627     0.362     0.034     0.605     3.000
    49.540    54.090    53.980    54.970    66.500         *    49.120     3.649    47.773     4.068     0.642     0.012     0.345     1.000
    45.910    38.080    34.930    31.150         *         *    39.033    -0.729    39.105    -0.779     0.018     0.981     0.001     2.000
         *         *         *    55.870    53.680    64.940    44.505     3.195    42.337     3.712     0.718     0.079     0.204     1.000
    71.990    75.240    77.850    81.310    79.760    76.200    69.499     2.563    69.501     2.563     0.001     0.000     0.999     3.000
         *         *         *    44.540    38.750    44.310    40.555     0.383    41.998    -0.011     0.159     0.834     0.007     2.000
    55.550    55.450    63.010    64.360    64.230    68.360    54.786     2.717    55.408     2.552     0.173     0.020     0.807     3.000
         *         *         *    42.620    51.360    46.670    41.485     1.752    36.903     2.981     0.481     0.474     0.045     1.000
    27.750    31.030    43.010    36.300         *         *    32.267     2.591    31.351     3.201     0.775     0.222     0.002     1.000
    44.500         *         *         *         *         *    45.358     2.818    44.315     3.819     0.600     0.235     0.166     1.000
    62.340    55.620    64.850    70.680    74.120    85.510    58.364     4.082    59.220     3.845     0.230     0.000     0.770     3.000
         *         *         *    63.280    67.680    68.060    54.245     3.094    56.445     2.610     0.310     0.011     0.679     3.000
         *         *         *    59.720         *    62.120    49.738     2.848    53.217     2.201     0.460     0.069     0.471     3.000
    51.460    53.810    55.910    61.140    63.610    63.260    51.190     2.902    52.563     2.534     0.379     0.033     0.588     3.000
    57.310         *    62.030    61.080         *         *    55.540     2.627    56.176     2.486     0.156     0.048     0.796     3.000
    37.830         *         *         *         *         *    40.558     2.879    40.173     3.741     0.721     0.235     0.043     1.000
    35.810         *         *         *         *         *    39.218     2.894    38.919     3.717     0.743     0.229     0.028     1.000
    34.660    35.730    41.630    50.260         *         *    36.459     3.555    36.181     3.731     0.931     0.060     0.009     1.000
         *         *         *    64.130    64.840    64.130    53.403     2.771    55.484     2.321     0.298     0.030     0.672     3.000
    51.710    53.550    64.210    63.470    57.600    67.220    52.632     2.466    53.409     2.275     0.228     0.060     0.712     3.000
         *         *         *    52.270    48.270    53.430    43.458     1.834    38.860     3.052     0.471     0.443     0.086     1.000
         *         *         *    63.380    66.600    63.690    53.864     2.801    55.853     2.369     0.284     0.025     0.692     3.000
    63.540    66.070    70.580    67.280    74.980         *    62.185     2.974    62.280     2.946     0.026     0.002     0.972     3.000
    43.590    53.990         *         *    62.400         *    47.463     3.690    46.338     4.014     0.728     0.016     0.257     1.000
         *         *         *    52.260         *         *    44.963     2.741    42.146     3.656     0.606     0.209     0.184     1.000
         *         *         *    74.330    79.780    81.010    63.844     3.544    64.293     3.444     0.063     0.000     0.937     3.000
         *         *         *    48.520    43.630    39.610    43.704     0.079    44.459    -0.130     0.082     0.907     0.011     2.000
    64.470    69.870    74.240    67.960    78.470         *    64.298     3.151    64.354     3.134     0.015     0.001     0.984     3.000
         *         *         *    60.710    65.230    65.940    51.903     3.103    54.795     2.469     0.409     0.021     0.570     3.000
    50.430    53.700    57.840    51.850         *         *    50.022     2.192    51.026     2.124     0.326     0.253     0.421     3.000
         *         *         *    64.100    65.660         *    53.664     3.108    56.029     2.570     0.337     0.017     0.647     3.000
    52.490    46.480    67.950    79.240         *         *    54.243     4.817    52.806     5.352     0.592     0.001     0.408     1.000
    52.040         *         *         *         *         *    51.853     2.766    54.385     2.744     0.330     0.159     0.511     3.000
    52.410    53.450         *         *         *         *    51.431     2.774    53.043     2.624     0.357     0.152     0.490     3.000
    36.570         *    45.830         *         *         *    39.673     3.073    39.010     3.674     0.791     0.180     0.029     1.000
         *         *         *    55.340    58.820    65.100    46.349     3.341    43.947     3.895     0.676     0.044     0.280     1.000
    35.710    38.340         *    47.010    57.450    60.290    38.160     4.207    38.112     4.221     0.989     0.002     0.009     1.000
    54.290    51.440    61.970    65.460    68.930    68.790    53.447     3.469    54.811     3.093     0.368     0.005     0.627     3.000
    44.470    37.110    33.970    49.460         *         *    39.113     1.942    37.307     3.128     0.555     0.425     0.020     1.000
    48.020    47.170    60.060    55.660    52.840    55.030    48.694     1.599    50.277     0.926     0.243     0.423     0.333     2.000
    51.160         *         *         *         *         *    51.055     2.767    53.838     2.733     0.366     0.172     0.463     3.000
    45.760    48.950    57.910         *         *         *    47.448     3.518    46.415     4.077     0.689     0.078     0.233     1.000
    74.280    75.470    75.440    78.030    79.940    80.640    69.336     2.703    69.340     2.702     0.001     0.000     0.999     3.000
         *         *         *    53.140    64.650    63.140    47.991     3.397    45.216     4.026     0.620     0.028     0.352     1.000
    47.140    59.060    56.420    47.460         *         *    49.872     1.600    51.032     0.471     0.237     0.423     0.340     2.000
         *         *         *    62.770         *         *    53.122     3.139    55.943     2.623     0.364     0.035     0.601     3.000
    47.920    52.090    60.910    64.870    64.940    65.780    50.849     3.477    49.033     3.984     0.515     0.009     0.476     1.000
    44.030    51.600    62.250    61.720    66.370    61.420    49.496     3.586    48.043     3.992     0.613     0.009     0.378     1.000
         *         *         *    75.290    80.550    82.390    64.497     3.608    64.895     3.520     0.055     0.000     0.944     3.000
    44.150    45.160         *         *         *         *    43.817     2.693    42.992     3.728     0.635     0.272     0.093     1.000
         *         *         *    46.130         *    42.670    42.818     0.544    44.342     0.082     0.177     0.802     0.021     2.000
         *         *         *    64.100    70.590    68.610    55.949     3.101    57.686     2.718     0.244     0.007     0.749     3.000
         *         *         *    51.870    52.750    46.790    45.959     1.282    48.877     0.452     0.303     0.592     0.104     2.000
    70.490    75.400    76.640    77.190    82.850    88.120    68.862     3.460    68.876     3.457     0.004     0.000     0.996     3.000
    54.850    62.450    65.170    64.960    69.150    71.100    57.293     2.919    57.698     2.809     0.111     0.006     0.883     3.000
         *         *         *    60.110    56.750    61.570    48.050     2.715    44.332     3.592     0.510     0.113     0.377     1.000
    48.510    49.090    60.280    53.710    58.790         *    48.336     2.796    46.406     3.441     0.512     0.097     0.391     1.000
    58.500    69.760         *    68.050         *         *    60.950     2.918    61.103     2.875     0.041     0.006     0.953     3.000
    43.270         *         *         *         *         *    44.412     2.830    43.551     3.805     0.630     0.238     0.131     1.000
    64.050    62.040    75.760    74.650         *         *    63.342     3.393    63.452     3.353     0.032     0.001     0.968     3.000
         *         *         *    60.370    70.170    67.890    54.048     3.266    56.492     2.726     0.343     0.008     0.649     3.000
    58.430    64.380    61.420    59.240    66.240         *    57.135     2.287    57.331     2.246     0.063     0.034     0.902     3.000
    41.750         *         *         *         *         *    43.287     2.845    42.607     3.787     0.662     0.240     0.097     1.000
         *         *         *    54.930    55.080    55.170    45.895     2.335    41.992     3.316     0.520     0.254     0.226     1.000
         *         *         *    55.550    66.970    68.540    50.100     3.617    46.969     4.318     0.566     0.010     0.424     1.000
    50.540    46.310    56.010    52.080    61.460         *    47.049     3.256    45.762     3.676     0.669     0.047     0.284     1.000
         *         *         *    46.800    39.000    33.020    41.840    -0.507    42.041    -0.563     0.022     0.976     0.002     2.000
         *         *         *    52.540    66.320    72.240    48.270     4.039    46.147     4.514     0.705     0.005     0.289     1.000
         *         *         *    54.270    63.190         *    47.854     3.428    45.165     4.073     0.630     0.035     0.335     1.000
         *         *         *    82.020         *         *    66.990     3.617    67.194     3.576     0.027     0.000     0.973     3.000
         *         *         *    64.640    68.590    68.710    55.281     3.063    57.160     2.650     0.264     0.009     0.727     3.000
    48.910    50.450    54.220    68.420    67.320    62.000    50.143     3.617    48.583     4.053     0.583     0.008     0.409     1.000
    66.490    76.290    76.360         *    81.330         *    67.989     3.345    68.007     3.340     0.005     0.000     0.995     3.000
         *         *         *    41.330    39.360    48.160    38.483     1.074    41.558     0.236     0.340     0.651     0.009     2.000
    49.260         *         *         *         *         *    49.347     2.776    47.270     3.875     0.441     0.197     0.362     1.000
    50.640         *         *         *    58.570    79.120    49.285     3.778    47.442     4.201     0.646     0.006     0.348     1.000
    63.890    70.260    68.140    74.800    82.210         *    64.484     3.728    64.595     3.694     0.030     0.000     0.970     3.000
         *         *         *    70.100    67.120         *    56.964     2.960    58.306     2.655     0.191     0.009     0.800     3.000
         *         *         *    52.370    63.860    66.220    47.163     3.648    44.918     4.155     0.692     0.018     0.290     1.000
    56.610         *         *         *    58.410         *    52.610     1.833    53.310     1.836     0.166     0.219     0.615     3.000
    45.460    43.820    43.400    50.200    54.300         *    42.005     2.926    41.025     3.301     0.779     0.134     0.086     1.000
    44.380    46.800    56.550         *    54.980    50.660    46.515     1.864    48.598     1.016     0.378     0.380     0.242     2.000
         *         *         *    59.120    65.930    66.200    51.444     3.225    54.617     2.528     0.447     0.018     0.535     3.000
         *         *         *    70.430         *         *    59.272     3.226    60.420     3.002     0.149     0.006     0.845     3.000
    41.090    50.060    63.470         *    63.580    64.410    47.447     3.880    46.565     4.120     0.770     0.006     0.224     1.000
    65.040         *         *         *         *         *    62.186     2.884    62.456     2.897     0.031     0.021     0.947     3.000
         *         *         *    62.230    60.430    58.250    50.872     2.381    53.132     1.932     0.345     0.119     0.535     3.000
    62.860    71.400    72.100    78.000    73.450    79.320    64.503     2.919    64.537     2.910     0.010     0.001     0.990     3.000
         *         *         *    62.560         *    57.550    51.042     2.271    53.391     1.914     0.322     0.149     0.530     3.000
    35.500    31.940    30.620    28.290    36.630         *    33.934     0.136    34.480    -0.093     0.111     0.888     0.001     2.000
    38.840    44.520         *         *         *         *    41.341     2.949    40.787     3.752     0.734     0.222     0.043     1.000
    44.460    46.800         *    54.310    55.970    57.110    44.288     2.938    43.071     3.299     0.724     0.095     0.181     1.000
         *         *         *    71.020         *    79.720    60.508     3.480    61.579     3.266     0.140     0.001     0.860     3.000
    44.580    44.490         *    39.620    41.560         *    42.819    -0.144    42.973    -0.210     0.029     0.964     0.008     2.000
    65.460    66.540    78.910         *    78.180    85.210    65.456     3.489    65.512     3.474     0.015     0.000     0.985     3.000
    49.260    58.090    58.880    59.450    58.810         *    51.854     2.311    52.632     2.138     0.246     0.117     0.637     3.000
    51.550    61.880    57.400    56.300    63.370    58.070    53.628     1.933    53.906     1.910     0.117     0.134     0.748     3.000
    47.040    50.890    64.880    66.780         *    68.650    51.228     3.853    49.658     4.320     0.570     0.004     0.425     1.000
    56.630    53.410    63.220    71.440    74.020         *    55.964     4.058    57.264     3.660     0.349     0.001     0.650     3.000
         *         *         *    49.380         *    47.920    43.859     1.305    46.787     0.400     0.338     0.595     0.067     2.000
    52.610         *    46.860         *         *         *    47.807     1.638    48.462     0.259     0.312     0.464     0.224     2.000
         *         *         *    72.680    77.540    69.930    62.027     2.972    62.445     2.879     0.059     0.002     0.940     3.000
         *         *         *    68.140    77.220         *    60.565     3.557    61.585     3.321     0.144     0.001     0.855     3.000
         *         *         *    60.340         *    62.060    50.156     2.807    53.456     2.196     0.437     0.068     0.495     3.000
    44.290    36.310    46.750         *    42.020    37.100    42.044    -0.163    42.140    -0.199     0.019     0.976     0.005     2.000
         *         *         *    51.220         *         *    44.329     2.648    41.538     3.604     0.606     0.238     0.156     1.000
    55.430    54.570    63.090    65.270    66.620    69.570    54.785     3.038    55.602     2.815     0.222     0.009     0.768     3.000
    50.590    60.740    59.340         *    62.520    64.970    53.523     2.498    54.215     2.333     0.194     0.046     0.760     3.000
         *         *         *    61.920         *    48.390    50.269     1.098    51.982     0.406     0.176     0.556     0.268     2.000
    47.750    46.130    59.790         *         *         *    47.721     3.520    46.648     4.089     0.677     0.075     0.247     1.000
         *         *         *    56.190    50.190    49.060    46.768     1.141    49.310     0.411     0.260     0.628     0.112     2.000
         *         *         *    41.870         *         *    39.886     1.483    42.786     0.140     0.435     0.540     0.025     2.000
    50.490    58.070    61.690    61.200    62.960         *    53.111     2.782    54.052     2.513     0.264     0.035     0.702     3.000
         *         *         *    68.200    73.190    77.840    58.884     3.468    60.214     3.172     0.186     0.001     0.813     3.000
    36.810         *         *         *         *         *    39.877     2.887    39.540     3.729     0.733     0.232     0.035     1.000
    49.370    46.300         *         *         *         *    46.601     2.473    45.364     3.721     0.510     0.297     0.193     1.000
    47.080    49.540    66.800    63.890         *         *    50.723     4.056    49.426     4.548     0.633     0.008     0.359     1.000
         *         *         *    51.290    56.850    61.480    43.942     3.250    41.972     3.722     0.744     0.075     0.180     1.000
    46.680    45.120    53.630         *         *         *    45.537     3.077    44.494     3.815     0.676     0.169     0.155     1.000
    57.140    60.210         *         *         *         *    56.914     2.871    57.493     2.799     0.132     0.048     0.820     3.000
         *         *         *    58.010    54.110    57.650    46.616     2.369    42.640     3.355     0.504     0.229     0.268     1.000
    32.190    31.060         *         *         *         *    33.546     2.249    32.941     3.380     0.661     0.336     0.003     1.000
    38.010         *    39.040    34.200         *         *    37.809     0.237    38.520    -0.204     0.158     0.838     0.004     2.000
    66.480         *    69.770    70.120    73.560         *    62.834     2.765    62.913     2.744     0.019     0.002     0.979     3.000
         *         *         *    62.410    71.330         *    55.486     3.456    57.701     2.945     0.313     0.004     0.683     3.000
         *         *         *    54.770    61.280         *    47.309     3.281    44.582     3.947     0.628     0.054     0.318     1.000
         *         *         *    56.270         *         *    47.759     2.998    44.489     3.854     0.558     0.118     0.324     1.000
         *         *         *    54.360    67.710    63.990    50.001     3.391    46.634     4.148     0.535     0.018     0.447     1.000
    55.180    64.680    71.350    62.720    64.170    63.500    58.319     1.876    58.349     1.888     0.024     0.051     0.925     3.000
         *         *         *    74.280    77.250         *    62.819     3.436    63.358     3.312     0.076     0.001     0.924     3.000
    53.830    58.890         *         *         *         *    54.795     2.929    55.749     2.785     0.222     0.070     0.708     3.000
         *         *         *    60.360         *    68.640    51.324     3.303    54.874     2.602     0.464     0.018     0.518     3.000
    42.620    36.040         *         *         *         *    39.598     2.003    38.766     3.452     0.555     0.423     0.023     1.000
         *         *         *    48.280    60.350    64.810    43.906     3.720    42.537     4.036     0.816     0.026     0.158     1.000
         *         *         *         *    54.560    60.730    44.052     2.995    41.396     3.599     0.691     0.116     0.193     1.000
    52.100    49.770         *         *         *         *    49.480     2.578    47.759     3.808     0.415     0.228     0.357     1.000
         *         *         *    69.530         *         *    58.598     3.209    59.894     2.958     0.168     0.007     0.825     3.000
         *         *         *    62.540    68.580    62.490    54.395     2.788    56.227     2.391     0.261     0.022     0.717     3.000
         *         *         *    58.120         *         *    49.217     3.065    45.571     3.946     0.513     0.086     0.401     1.000
         *         *         *    48.430    42.340         *    42.347     0.660    44.286     0.061     0.219     0.763     0.018     2.000
